CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,
46,80051214,BABYLINO SENSITIVE ECONOMY ΝΟ2 3-6KG/64,8.44,0.13,default_kalathi.png,0,Πάνες για Μωρά,τμχ,,galaxias,25-06-2025,01-07-2025,
46,80042935,BABYLINO SENSITIVE ECON. ΝΟ7 15+KG/36Τ,10.55,0.29,default_kalathi.png,0,Πάνες για Μωρά,τμχ,,galaxias,25-06-2025,01-07-2025,
47,80048533,BABYCARE ΜΩΡΟΠ. FOR ALL RASPBERRY 90TEΜ,0.98,0.01,default_kalathi.png,0,Μωρομάντηλα,τμχ,,galaxias,25-06-2025,01-07-2025,
48,80011886,ΓΑΛΑΞΙΑΣ ΒΡΕΦ.ΑΦΡ.&ΣΑΜ.0+DELIC.CHAM.400M,1.79,4.48,default_kalathi.png,1,Σαμπουάν για Μωρά,lt,,galaxias,25-06-2025,01-07-2025,
48,80011887,ΓΑΛΑΞΙΑΣ ΒΡΕΦ.ΑΦΡ.&ΣΑΜ.0+SWEET LAV.400M,1.79,4.48,default_kalathi.png,1,Σαμπουάν για Μωρά,lt,,galaxias,25-06-2025,01-07-2025,
48,80006834,SEPTONA BABY ΣΑΜ.&ΑΦΡ/ΤΡΟ ΒΑΛ.&ΑΛΟΗ 500ML,2.43,4.86,default_kalathi.png,0,Σαμπουάν για Μωρά,lt,,galaxias,25-06-2025,01-07-2025,
49,431220,FLIK - FLOK ΣΚΥΛΟΤΡΟΦΗ ΒΟΔΙΝΟ & ΚΑΡΔΙΑ 1250ΓΡ.,2.15,1.72,default_kalathi.png,0,Τροφή για Σκύλους,kg,,galaxias,25-06-2025,01-07-2025,
49,431221,FLIK - FLOK ΣΚΥΛΟΤΡΟΦΗ ΒΟΔΙΝΟ & ΛΑΧANIKA 1250ΓΡ.,2.15,1.72,default_kalathi.png,0,Τροφή για Σκύλους,kg,,galaxias,25-06-2025,01-07-2025,
49,431218,FLIK - FLOK ΣΚΥΛΟΤΡΟΦΗ ΚΟΤΟΠΟΥΛΟ/ΓΑΛΟΠΟΥΛΑ 1250ΓΡ.,2.15,1.72,default_kalathi.png,0,Τροφή για Σκύλους,kg,,galaxias,25-06-2025,01-07-2025,
50,431222,FLIK - FLOK ΓΑΤΟΤΡΟΦΗ ΒΟΔΙΝΟ & ΚΑΡΔΙΑ 405ΓΡ.,0.87,2.15,default_kalathi.png,0,Τροφή για γάτες,kg,,galaxias,25-06-2025,01-07-2025,
50,431223,FLIK - FLOK ΓΑΤ/ΦΗ ΚΟΤΟΠ.-ΓΑΛΟΠ.405ΓΡ.,0.87,2.15,default_kalathi.png,0,Τροφή για γάτες,kg,,galaxias,25-06-2025,01-07-2025,
50,431311,FLIK - FLOK ΓΑΤΟΤΡΟΦΗ ΨΑΡΙ - ΣΟΛΟΜΟΣ 405ΓΡ.,0.87,2.15,default_kalathi.png,0,Τροφή για γάτες,kg,,galaxias,25-06-2025,01-07-2025,
51,210511,ΜΥΛΟΙ ΑΓ.ΓΕΩΡΓ. ΑΛΕΥΡΙ ΖΥΜΩΤΟ 1KGR.,1.63,1.63,default_kalathi.png,0,Αλεύρι,kg,,galaxias,25-06-2025,01-07-2025,
51,80051370,   ΑΛΕΥΡΙ Γ.Ο.Χ.ΣΕΤ 3ΤΕΜ ΟΙΚΟΓ.ΣΥΣΚΕΥΑΣΙΑ,3.15,1.05,default_kalathi.png,0,Αλεύρι,kg,,galaxias,25-06-2025,01-07-2025,
51,210165,ΓΑΛΑΞΙΑΣ ΑΛΕΥΡΙ 1KGR.,0.69,0.69,default_kalathi.png,1,Αλεύρι,kg,,galaxias,25-06-2025,01-07-2025,
53,381052,TOSTAKI ΠΑΡΙΖΑ ΤΟΣΤ,4.61,4.61,default_kalathi.png,0,Πάριζα,kg,,galaxias,25-06-2025,01-07-2025,
53,80011904,TOSTAKI ΠΑΡΙΖΑ ΦΕΤΕΣ 160ΓΡ.,1.12,7.00,default_kalathi.png,0,Πάριζα,kg,,galaxias,25-06-2025,01-07-2025,
53,80023641,ΠΑΣΣΙΑΣ Χ.ΓΛΟΥΤ. ΠΑΡΙΖΑ ΦΟΡΜΑ,4.90,4.90,default_kalathi.png,0,Πάριζα,kg,,galaxias,25-06-2025,01-07-2025,
54,80043526,ALPILAND ΓΑΛΑ ΥΨΗΛΗΣ ESL 3.5% ΛΙΠ. 1LT ,1.27,1.27,default_kalathi.png,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,galaxias,25-06-2025,01-07-2025,
55,80043527,ALPILAND ΓΑΛΑ ΥΨΗΛΗΣ ESL 1.5% ΛΙΠ. 1LT  ,1.27,1.27,default_kalathi.png,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,galaxias,25-06-2025,01-07-2025,
56,350227,ΛΕΥΚΟ ΑΓΕΛΑΔΙΝΟ ΤΡΙΚΑΛΩΝ (ΠΡ.ΓΑΛ.ΕΕ),5.98,5.98,default_kalathi.png,0,Λευκό τυρί,kg,,galaxias,25-06-2025,01-07-2025,
57,220202,3Α ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500ΓΡ. ΕΙΣΑΓΩΓΗΣ,2.30,4.60,default_kalathi.png,0,Φασόλια,kg,,galaxias,25-06-2025,01-07-2025,
58,220210,3Α ΡΕΒΥΘΙΑ ΑΠΟΦΛΟΙΩΜΕΝΑ 500ΓΡ.,3.68,7.36,default_kalathi.png,0,Ρεβύθια,kg,,galaxias,25-06-2025,01-07-2025,
52,54404,Φλωρίδης Τας Κεμπάπ 500g,6.80,13.60,floridis_moshari_katsarola_54404.jpg,0,Μοσχάρι,kg,,efood,25-06-2025,01-07-2025,
1,53831,Voion Ρύζι Κίτρινο Τύπου Μπονέτ Ελληνικό 500g,1.75,3.50,voion_ryzi_kitrino_greek_53831.jpg,0,Ρύζι,Kg,,efood,25-06-2025,01-07-2025,
1,53834,Voion Ρύζι Γλασσέ Ελληνικό 500g,1.55,3.10,voion_ryzi_glasse_53834.jpg,0,Ρύζι,Kg,,efood,25-06-2025,01-07-2025,
1,53833,Voion Ρύζι Νυχάκι Ελληνικό 500g,1.60,3.20,voion_ryzi_nyxaki_53833.jpg,0,Ρύζι,Kg,,efood,25-06-2025,01-07-2025,
1,53832,Voion Ρύζ Καρολίνα Ελληνικό 500g,2.00,4.00,voion_ryzi_karolina_53832.jpg,0,Ρύζι,Kg,,efood,25-06-2025,01-07-2025,
2,43618,Καραμολέγκος Ψωμί Τοστ Σταρένιο 680g,1.55,2.28,karamolegkos_tost_starenio_43618.jpg,0,Ψωμί για Tοστ,Kg,,efood,25-06-2025,01-07-2025,
2,43613,Κατσέλης Ψωμί Τοστ Ολικής Άλεσης 720g,2.02,2.81,katselis_psomi_fetes_olikis_43613.jpg,0,Ψωμί για Tοστ,Kg,,efood,25-06-2025,01-07-2025,
3,55324,Κατσέλης Διπλοζυμωτό Σταρένιο Προζυμένιο Ψωμί Σε Φέτες 500g,1.70,3.40,katselis_diplozimoto_starenio_prozymenio_fetes_500gr_55324.jpg,0,Ψωμί Φραντζόλα,Kg,,efood,25-06-2025,01-07-2025,
4,64900,ELITE ΦΡΥΓΑΝΙΕΣ ΣΙΤΟΥ ΟΙΚΟΓ ΣΥΣ 12Χ500g,2.50,5.00,elite_friganies_starenies_64900.jpg,0,Φρυγανιές,Kg,,efood,25-06-2025,01-07-2025,
5,44135,Melissa Spaghetti Νo6 500g,0.88,1.76,melissa_spaggeti_no6_44135.jpg,0,Μακαρόνια Νο 6,Kg,,efood,25-06-2025,01-07-2025,
6,54400,Φλωρίδης Μπριζόλα Χοιρινή Με Οστό 700g,6.35,9.07,floridis_mprizola_hoirini_osto_54400.jpg,0,Νωπό Χοιρινό,Kg,,efood,25-06-2025,01-07-2025,
7,53662,Mimikos Μπουτάκια Κοτόπουλο 590g,6.15,10.42,mimikos_mpoutakia_kotopoulo_590gr_53662.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,efood,25-06-2025,01-07-2025,
8,60269,Ifantis Φιλέτο Γαλοπούλα Βραστή 160g,3.30,20.63,yfantis_fileto_galopoulas_vrastis_60269.jpg,0,Γαλοπούλα,Kg,,efood,25-06-2025,01-07-2025,
8,60498,Ifantis Φιλέτο Γαλοπούλα Καπνιστή 160g,3.30,20.63,yfantis_fileto_galopoulas_kapnisti_60498.jpg,0,Γαλοπούλα,Kg,,efood,25-06-2025,01-07-2025,
9,54973,7 Θάλασσες Γλώσσα Φιλέτο 600g,9.00,15.00,7thalasses_glossa_fileto_54973.jpg,0,Ψάρια Κατεψυγμένα,Kg,,efood,25-06-2025,01-07-2025,
10,57293,Mevgal Fresh Milk Full Fat 3.5% 1l,1.55,1.55,mevgal_fresh_milk_full_fat_57293.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,efood,25-06-2025,01-07-2025,
11,57292,Mevgal Fresh Milk Low Fat 1.5% 1l,1.55,1.55,mevgal_fresh_milk_low_fat_57292.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,efood,25-06-2025,01-07-2025,
12,29271,Νουνού Γάλα Εβαπορέ Light 400g,1.35,3.38,nounou_evapore_light_29271.jpg,0,Γάλα Εβαπορέ,lt,,efood,25-06-2025,01-07-2025,
12,29331,Νουνού Γάλα Εβαπορέ Πλήρες 400g,1.35,3.38,nounou_evepore_plires_29331.jpg,0,Γάλα Εβαπορέ,lt,,efood,25-06-2025,01-07-2025,
13,57850,Δέλτα Του Τόπου Μας Γιαούρτι 10% 2x200g,2.24,11.20,delta_tou_topou_mas_giaourti_10%_57850.jpeg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,efood,25-06-2025,01-07-2025,
14,57849,Δέλτα Του Τόπου Μας Γιαούρτι 2% 2x200g,2.24,11.20,delta_tou_topou_mas_giaourti_2%_57849.jpeg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,efood,25-06-2025,01-07-2025,
15,40641,Όλυμπος Φέτα Βαρελίσια Π.Ο.Π. σε Άλμη 300g,5.35,14.26,olympos_feta_varelisia_almi_300gr_40641.jpg,0,Τυρί Φέτα,kg,,efood,25-06-2025,01-07-2025,
16,51685,Alpiland Gouda Αυστρίας σε Φέτες 200g,3.35,16.75,alpiland_gouda_austrias_fetes_51685.jpg,0,Τυρί Γκούντα,kg,,efood,25-06-2025,01-07-2025,
17,51686,Alpiland Gouda Light Αυστρίας σε Φέτες 200g,3.00,15.00,Alpiland_Austrian_Light_Gouda_in_Slices_200g_51686.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,efood,25-06-2025,01-07-2025,
18,58632,Γκρέκα Ντομάτα Passata 500g,0.72,1.80,gkreka_passata_58632.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,efood,25-06-2025,01-07-2025,
19,52209,Χρυσά Αυγά Αχυρώνα με Βιταμίνη D 53-63g 6τεμ -0.5€,2.80,0.47,chrysa_avga_achyrona_vitaminid_52209.jpg,0,Αυγά,τμχ,,efood,25-06-2025,01-07-2025,
19,39313,Χρυσά Αυγά Κατηγορία Α 6τεμ,3.40,0.57,chrysa_avga_a6_39313.jpg,0,Αυγά,τμχ,,efood,25-06-2025,01-07-2025,
20,54878,Super Fresco Μαργαρίνη 70% Πλάκα 200g,0.95,4.75,super_fresco_margarine_plaka_54878.jpg,0,Μαργαρίνες,kg,,efood,25-06-2025,01-07-2025,
21,8526,Μινέρβα Χωριό Εξαιρετικό Παρθένο Ελαιόλαδο Ποικιλία Κορονέικη 1l,14.80,14.80,exeretiko_partheno_eleolado_chorio_minerva_8526.jpg,0,Παρθένο Ελαιόλαδο,lt,,efood,25-06-2025,01-07-2025,
22,52671,Sanola Ηλιέλαιο 1l,4.00,4.00,sanola_ilielaio_52671_1lt.jpg,0,Ηλιέλαιο,lt,,efood,25-06-2025,01-07-2025,
23,13970,Μπάρμπα Στάθης Φασολάκια Πλατιά 1 kgr,4.40,4.40,mparmpa_stathis_fasolakia_platia_13970.jpg,0,Λαχανικά Κατεψυγμένα,kg,,efood,25-06-2025,01-07-2025,
23,52232,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ Αρακάς 1 kgr,3.23,3.23,mparmpa_stathis_arakas_52232.jpg,0,Λαχανικά Κατεψυγμένα,kg,,efood,25-06-2025,01-07-2025,
24,30009,Ζάχαρη Λευκή Kρυσταλλική 1kg,1.50,1.50,zachari_30009.jpg,0,Λευκή Ζάχαρη,kg,,efood,25-06-2025,01-07-2025,
25,60410,Γιώτης Φαρίν Λακτέ 300g,3.40,11.33,Jotis_Farin_Lacte_300g_60410.jpg,0,Κρέμες για βρέφη,kg,,efood,25-06-2025,01-07-2025,
26,34055,Νουνού Βρεφικό Γάλα Noulac 400g,1.40,3.50,vrefiko_gala_noulac_34055.jpg,0,Γάλα για βρέφη,kg,,efood,25-06-2025,01-07-2025,
27,25734,Bravo Ελληνικός Καφές Κλασικός 193g,4.50,23.32,bravo_ellinikos_kafes_klasikos_25734.jpg,0,Ελληνικός Καφές,kg,,efood,25-06-2025,01-07-2025,
28,53352,Nescafe Καφές Στιγμιαίος Gold Blend 95g,6.95,73.16,nescafe_coffee_stigmieos_gold_blend_95_53352.jpg,0,Στιγμιαίος Καφές,kg,,efood,25-06-2025,01-07-2025,
29,2742,Jacobs Καφές Φίλτρου Flavours Φουντούκι 250g,8.25,33.00,kafes_filtrou_jacobs_fountouki_2742.jpg,0,Γαλλικός Καφές,kg,,efood,25-06-2025,01-07-2025,
30,51820,Slim Line Γλυκαντικό με Stevia 150g,3.75,25.00,glykantiko_slimline_stevia_crystal_150gr_51820.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,efood,25-06-2025,01-07-2025,
32,8392,3 Άλφα Φακές Ψιλές 500g,2.70,5.40,3a_fakes_psiles_isagogis_500g_8392.jpg,0,Φακές,kg,,efood,25-06-2025,01-07-2025,
33,3566,Amita Πορτοκάλι 100% 1l,2.10,2.10,amita_portokali_3566.jpg,0,Χυμός Πορτοκάλι,lt,,efood,25-06-2025,01-07-2025,
35,58647,Skip Υγρό Απορρυπαντικό Πλυντηρίου Ρούχων Active Clean 28μεζ 1.4l,6.08,0.22,skip_panishyro_ygro_aporrypantiko_28mez_58647.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,efood,25-06-2025,01-07-2025,
36,16145,Klinex Χλωρίνη Ultra Protection Λεμόνι 1.25l,3.05,2.44,klinex_chlorini_ulptra_protection_lemon_16145.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,efood,25-06-2025,01-07-2025,
37,48310,Ava Perle Υγρό Πιάτων Χαμομήλι 430ml,1.50,3.49,ava_perle_chamomile_430_48310.jpg,0,Απορρυπαντικά Πιάτων,lt,,efood,25-06-2025,01-07-2025,
37,48311,Ava Perle Υγρό Πιάτων Χαμομήλι & Λεμόνι 430ml,1.42,3.30,ava_perle_chamomile_lemon_430_48311.jpg,0,Απορρυπαντικά Πιάτων,lt,,efood,25-06-2025,01-07-2025,
38,51621,Endless Economy Ρολό Κουζίνας 2 Φύλλων 800g,2.69,3.36,rolo_kouzinas_endless_econmy_800g_51621.jpg,0,Χαρτί Κουζίνας,kg,,efood,25-06-2025,01-07-2025,
39,18723,AIM Οδοντόκρεμα White Now 75ml,1.92,25.60,odontokrema_aim_white_now_18723.jpg,0,Οδοντόκρεμα,kg,,efood,25-06-2025,01-07-2025,
40,51620,Endless Rich & Soft Χαρτί Υγείας 3 Φύλλων 10τεμ,3.19,0.32,rola_ygeias_endless_rich_soft_3fyllo_51620.jpg,0,Χαρτί Υγείας,τμχ,,efood,25-06-2025,01-07-2025,
41,41525,Everyday Hyperdry Σερβιέτες Maxi Night Ultra Plus Value Pack 18τεμ,3.09,0.17,everyday_servietes_hyperdry_maxi_night_ultra_plus_value_pach_41525.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,efood,25-06-2025,01-07-2025,
41,52652,Everyday Fresh Σερβιέτες Maxi Night Ultra Plus Value Pack 18τεμ,3.22,0.18,everyday_servietes_anatomic_allcotton_52652.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,efood,25-06-2025,01-07-2025,
42,0966,Quaker Νιφάδες Βρώμης σε Κουτί 500g,3.55,7.10,Quaker_Oats_Container_0966_.jpg,0,Προϊόντα Βρώμης,kg,,efood,25-06-2025,01-07-2025,
43,26758,Orzene Σαμπουάν Μπύρας για Κανονικά Μαλλιά 400ml,2.47,6.18,orzene_sampouan_beer_kaninika_26758.jpg,0,Σαμπουάν,lt,,efood,25-06-2025,01-07-2025,
44,56587,Αρκάδι Σαπούνι Πράσινο 150g,0.90,6.00,arkadi_sapouni_atomiko_prasino_56587.jpg,0,Σαπούνι Στερεό,kg,,efood,25-06-2025,01-07-2025,
45,54262,Sani Lady Σερβιέτες Ακράτειας με Βαμβάκι Extra Large No6 10τεμ,5.07,0.51,sani_pants_servietes_akratias_NO6_54262.jpg,0,Πάνες Ακράτειας,τμχ,,efood,25-06-2025,01-07-2025,
46,56518,Pampers Premium Care Πάνες Βρακάκι Νο5 12-17kg 34τεμ,25.30,0.74,pampers_panes_pants_no5_56518.jpg,0,Πάνες για Μωρά,τμχ,,efood,25-06-2025,01-07-2025,
47,52052,Agnotis Μωρομάντηλα 70τεμ 2+1 Δώρο,5.70,5.70,agnotis_moromantila_52052.jpg,0,Μωρομάντηλα,τμχ,,efood,25-06-2025,01-07-2025,
48,52336,Septona Baby Σαμπουάν & Αφρόλουτρο με Βάλσαμο & Λεβάντα 500ml,3.43,6.86,septona_baby_sampouan_afroloutro_valsamo_levanta_500ml_52336.jpg,0,Σαμπουάν για Μωρά,lt,,efood,25-06-2025,01-07-2025,
49,16499,Pedigree Markies Μπισκότα Γεμιστά με Μεδούλι 500g,4.05,9.10,pedigree_biscota_16499.jpg,0,Τροφή για Σκύλους,kg,,efood,25-06-2025,01-07-2025,
49,16498,Pedigree Μπισκότα για Ενήλικους Σκύλους Biscrok 500g,3.24,6.48,pedigree_biscota_16498.jpg,0,Τροφή για Σκύλους,kg,,efood,25-06-2025,01-07-2025,
50,49348,Whiskas Ξηρά Τροφή Γάτας Κροκέτες Γεμιστές με Κοτόπουλο 300g,2.12,7.07,whiskas_mekotopoylo_300g_49348.jpg,0,Τροφή για γάτες,kg,,efood,25-06-2025,01-07-2025,
50,49498,Whiskas Ξηρά Τροφή Γάτας Κροκέτες Γεμιστές με Μοσχάρι 300g,2.12,7.07,whiskas_memosxari_300g_49498.jpg,0,Τροφή για γάτες,kg,,efood,25-06-2025,01-07-2025,
51,34619,Μύλοι Αγίου Γεωργίου Αλεύρι Για Όλες τις Χρήσεις 1kg -0.38€,1.75,1.75,miloi_agiou_georgiou_alevri_gia_oles_tis_xriseis_1kg_34619.jpg,0,Αλεύρι,kg,,efood,25-06-2025,01-07-2025,
53,60270,Ifantis Πάριζα Βραστή 10 Φέτες 160g,1.53,9.56,yfantis_pariza_vrasti_60270.jpg,0,Πάριζα,kg,,efood,25-06-2025,01-07-2025,
54,49962,Δέλτα MμμMilk Γάλα Οικογενειακό Light 1l,1.72,1.72,delta_mminlk_elafry_49962.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,efood,25-06-2025,01-07-2025,
55,49961,Δέλτα MμμMilk Γάλα Οικογενειακό Πλήρες 1l,1.72,1.72,delta_mmilk_plires_49961.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,efood,25-06-2025,01-07-2025,
56,49038,Όλυμπος Λευκό Τυρί Χωριάτικο σε Άλμη 400g,4.56,11.40,lefko_tyri_olympos_49038.jpg,0,Λευκό τυρί,kg,,efood,25-06-2025,01-07-2025,
57,8395,3 Άλφα Φασόλια Μέτρια 500g,2.95,5.90,3a_fasolia_metria_isagogis_500g_8395.jpg,0,Φασόλια,kg,,efood,25-06-2025,01-07-2025,
58,8400,3 Άλφα Ρεβύθια Αποφλοιωμένα 500g,3.80,7.60,3a_revithia_8400.jpg,0,Ρεβύθια,kg,,efood,25-06-2025,01-07-2025,
52,2120246000000,ΠΑΣΣΙΑΣ ΝΕΑΡ. ΒΟΕΙΟ Α/Ο ΣΠΑΛΑ ΣΥΣΚΕΥΑΣΙΑΣ,13.95,13.95,52_Passias_Spala_Voeia.jpg,0,Μοσχάρι,kg,,egnatia,25-06-2025,01-07-2025,
1,5200385113516,ΔΙΑΛΕΧΤΗ ΣΟΔΕΙΑ  ΡΥΖΙ ΓΛΑΣΕ 1Kg,1.59,1.59,1_Dialehti_Glase_1000gr.jpg,1,Ρύζι,Kg,,egnatia,25-06-2025,01-07-2025,
2,5200385112601,ΠΕΤΡΙΝΟΣ ΦΟΥΡΝΟΣ ΨΩΜΙ ΤΟΣΤ ΣΤΑΡΕΝΙΟ 700g,1.29,1.84,2_PetrinosFournos_Pswmi_Tou_Tost_Starenio_700gr.jpg,1,Ψωμί για Tοστ,Kg,,egnatia,25-06-2025,01-07-2025,
3,9300008712730,ΨΩΜΙ ΦΡΑΝΤΖΟΛΑ 350g (BAKE OFF),0.69,1.97,3_leuki_fratzola.jpg,1,Ψωμί Φραντζόλα,Kg,,egnatia,25-06-2025,01-07-2025,
4,5203064009292,FORMA ΦΡΥΓΑΝΙΕΣ  ΣΙΚΑΛΗΣ 4x90g,1.29,3.58,4_Forma_Friganies_Sikalis_0.50.jpg,0,Φρυγανιές,Kg,,egnatia,25-06-2025,01-07-2025,
5,5200385114018,ΕΛΛΗΝΩΝ ΣΤΑΧΥ ΣΠΑΓΓΕΤΙ Νο 6 500g,0.62,1.24,5_Ellinwn_Stahi_Spaggeti_No6.jpg,1,Μακαρόνια Νο 6,Kg,,egnatia,25-06-2025,01-07-2025,
5,5201013012508,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ Νο6 500g,0.67,1.34,5_makvel_spaggeti_no6_500g.png,0,Μακαρόνια Νο 6,Kg,,egnatia,25-06-2025,01-07-2025,
6,5202077003518,ΠΑΣΣΙΑΣ ΚΙΜΑΣ ΧΟΙΡΙΝΟΣ 700g,4.49,6.41,6_Passias_Kimas_Hoirinos_700g.jpg,0,Νωπό Χοιρινό,Kg,,egnatia,25-06-2025,01-07-2025,
7,2947407000000,ΑΜΒΡΟΣΙΑΔΗ  ΦΤΕΡΑ ΚΟΤΟΠΟΥΛΟ ΣΥΣΚΕΥΑΣΜΕΝΟ,2.59,2.59,7_AmvrosiadisFterougesKotopoulo.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,egnatia,25-06-2025,01-07-2025,
8,5200385105351,ΕΚΛΕΚΤΟ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ 450g ΦΕΤΕΣ  MEGA PACK,3.99,8.87,8_Eklekto_Galopoula_Kapnisti_Mega_Pack.jpg,1,Γαλοπούλα,Kg,,egnatia,25-06-2025,01-07-2025,
9,5200702500678,ΠΑΓΚΑΣΙΟΥΣ ΦΙΛΕΤΟ 800g     ,3.99,4.99,9_Redda_Pangasious_Fileto.jpg,0,Ψάρια Κατεψυγμένα,Kg,,egnatia,25-06-2025,01-07-2025,
10,5200385103111,ΦΑΡΜΕΣ ΒΟΡΕΙΟΥ ΕΛΛΑΔΟΣ ΦΡΕΣΚΟ ΓΑΛΑ 3.5% 1L,1.05,1.05,10_OiFarmes_Mas_Gala_Plires (002).jpg,1,Γάλα Φρέσκο Πλήρες,lt,,egnatia,25-06-2025,01-07-2025,
10,5201083010367,ΜΕΒΓΑΛ ΓΑΛΑ 3.5% 1L                       ,1.29,1.29,10_Mevgal_Gala_35.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,egnatia,25-06-2025,01-07-2025,
11,5200385103128,ΦΑΡΜΕΣ ΒΟΡΕΙΟΥ ΕΛΛΑΔΟΣ ΦΡΕΣΚΟ ΓΑΛΑ 1.5% 1L,1.05,1.05,11_OiFarmes_Mas_Gala_Elafry (002).jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,egnatia,25-06-2025,01-07-2025,
11,5201083010169,ΜΕΒΓΑΛ ΓΑΛΑ 1.5% 1L       ,1.29,1.29,11_Mevgal_Gala_15.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,egnatia,25-06-2025,01-07-2025,
12,5202453046108,MILK TIME ΣΥΜΠ/ΝΟ ΕΛΑΦΡΥ 4% 410g,0.89,2.17,12_milk_time_elafri.jpg,0,Γάλα Εβαπορέ,lt,,egnatia,25-06-2025,01-07-2025,
12,8716200615020,ΝΟΥΝΟΥ ΓΑΛΑ       ΕΒΑΠΟΡΕ 400g,1.26,3.15,12_nounou_400g.png,0,Γάλα Εβαπορέ,lt,,egnatia,25-06-2025,01-07-2025,
13,5200385103012,ΦΑΡΜΕΣ ΒΟΡΕΙΟΥ ΕΛΛΑΔΟΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 3x200g,1.39,2.32,13_Farmes_giaourti_3x200g_plires (002).jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,egnatia,25-06-2025,01-07-2025,
13,5201083320732,ΜΕΒΓΑΛ ΓΙΑΟΥΡΤΙ  ΑΓΕΛ. 3.85%3x200g,2.15,3.58,13_mevgal_giaourti agelados_385%_3tem.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,egnatia,25-06-2025,01-07-2025,
14,5200385103036,ΦΑΡΜΕΣ ΒΟΡΕΙΟΥ ΕΛΛΑΔΟΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 2% 3x200g,1.39,2.32,14_Farmes_giaourti_3x200g_elafry.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,egnatia,25-06-2025,01-07-2025,
14,5201083322477,ΜΕΒΓΑΛ ΓΙΑΟΥΡΤΙ  ΟΝLY 2% 3x200g       ,2.08,3.65,14_mevgal_giaourti only_2%_3tem.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,egnatia,25-06-2025,01-07-2025,
15,5205761100258,ΕΞΑΡΧΟΣ ΤΥΡΙ ΦΕΤΑ Π.Ο.Π 300g,3.99,13.3,15_exarhos_feta_300g.jpg,0,Τυρί Φέτα,kg,,egnatia,25-06-2025,01-07-2025,
16,5201953010091,TASTE&SMILE GOUDA ΣΕ ΦΕΤΕΣ 500g,3.79,7.58,16_taste&smile_gouda_500g.jpg,0,Τυρί Γκούντα,kg,,egnatia,25-06-2025,01-07-2025,
17,5200385107034,MY CHEESE GOUDA LIGHT ΣΕ ΦΕΤΕΣ 200ΓΡ,1.99,9.95,17_MyCheese_Gouda_Light_200g.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,egnatia,25-06-2025,01-07-2025,
18,5200385116524,ΤΟΜΑΤΟΥΛΑ ΨΙΛΟΚ. ΤΟΜΑΤΕΣ 400g,0.62,1.48,18_Tomatoula_Psilokommenes-400gr.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,egnatia,25-06-2025,01-07-2025,
18,5202908500018,REA PASSATA 500g,0.49,1.18,18_Rea_Passata_500g.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,egnatia,25-06-2025,01-07-2025,
19,5200104421168,ΑΥΓΑ 15ΑΔΑ 53ΓΡ ,3.39,0.23,19_Auga_15ada-Small_53gr (002).jpg,0,Αυγά,τμχ,,egnatia,25-06-2025,01-07-2025,
